Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
55,1.0,-1.167133411687976,-0.050365519654071544,-1.2310980422895457,-1.2179929669946432,0.05882504533483157,-0.22303696578546928,0.005944255642627827,0.44616643552759755,-0.30484869175862916,-0.1357895006858587,-0.0021043240819705613,-0.5051063266540694,0.09456134725710615
56,1.0,-1.1456893891158013,-0.04106630252244714,-1.2083859446921017,-1.2181872380897403,0.0583721545590008,-0.22444205852686433,0.007349348384022876,0.4447613427862025,-0.3034435990172341,-0.13719459342725376,-0.003509416823365611,-0.5065114193954644,0.0959664399985012
57,1.0,-1.1728045242325436,-0.06707603971212284,-1.2351434176222293,-1.2184201017953455,0.05821233736072884,-0.22393544230776846,0.006842732164927011,0.44425472656710663,-0.30293698279813824,-0.13770120964634963,-0.003002800604269746,-0.5070180356145603,0.09545982377940533
58,1.0,-1.187530841051954,-0.08385691058019229,-1.2499510213022342,-1.2171346573159099,0.05731074727777141,-0.22659607856224462,0.00950336841940317,0.4469153628215828,-0.3002763465436621,-0.13504057339187348,-0.00034216434979358716,-0.5043573993600841,0.09812046003388149
59,1.0,-1.1794211090690534,-0.06124227454756337,-1.2394026835015077,-1.2162807141430676,0.05686141122641075,-0.2280268730511409,0.00807257393050691,0.44834615731047905,-0.30170714103255836,-0.1336097789029772,0.0010886301391026718,-0.5057881938489803,0.09955125452277774
60,1.0,-1.1872246978917464,-0.03629492962068759,-1.2477265082320035,-1.216444513760507,0.061263059486435845,-0.23295929741111496,0.0031401495705328485,0.4532785816704531,-0.2967747166725843,-0.13854220326295127,-0.0038437942208713904,-0.5107206182089544,0.09461883016280367
61,1.0,-1.149254571691519,-0.05389985699848987,-1.2112520602667094,-1.2162688882090151,0.061088516203199106,-0.23232417321779267,0.0025050253772105576,0.4539137058637754,-0.2974098408659066,-0.13790707906962898,-0.0032086700275490996,-0.5100854940156321,0.09525395435612596
62,1.0,-1.17160232728382,-0.0396391416077122,-1.2320065933913642,-1.2160078715533018,0.06404193443734219,-0.2292844516694031,0.00554474692560013,0.45695342741216494,-0.29437011931751705,-0.1348673575212394,-0.0062483915759386725,-0.5070457724672425,0.09221423280773638
63,1.0,-1.1545530760022822,-0.08472643772512933,-1.217493492160365,-1.2159962430596352,0.0640595234188277,-0.22923162952778262,0.005491924783979653,0.45700624955378544,-0.29442294145913755,-0.13481453537961893,-0.006195569434318196,-0.507098594608863,0.09216141066611591
64,1.0,-1.1555943069884052,-0.06673177529145269,-1.2184209215416564,-1.2158262450248003,0.0625208186555648,-0.22757206650132447,0.0038323617575215215,0.4553466865273273,-0.2960825044855957,-0.1331549723531608,-0.004536006407860064,-0.5087581576353211,0.09382097369257404
65,1.0,-1.1526231725580276,-0.07151840858028202,-1.214100425225415,-1.2155589712783694,0.06532511657529572,-0.22471978362641654,0.0009800788826135817,0.45819896940223526,-0.29323022161068774,-0.13030268947825285,-0.007388289282768004,-0.5059058747604132,0.0909686908176661
66,1.0,-1.1452392934630278,-0.05506735267827367,-1.20832602597018,-1.2158239828422666,0.06567452233957738,-0.22370300952042138,-3.66952233815858e-05,0.4592157435082304,-0.2942469957166829,-0.131319463584248,-0.006371515176772836,-0.5048891006544179,0.08995191671167094
67,1.0,-1.157825454772702,-0.07046821409135706,-1.2213836510713008,-1.2158739743754268,0.06572224981609054,-0.22386795827346437,0.00012825352966139815,0.45905079475518745,-0.29408204696363993,-0.131484412337291,-0.00653646392981582,-0.5050540494074609,0.08978696795862795
68,1.0,-1.182535103687501,-0.06292069758231422,-1.2458656967764359,-1.2182075465098023,0.06427541866429465,-0.2194747096175297,0.004521502185596059,0.4546575460992528,-0.2896887983077053,-0.13587766099322565,-0.0021432152738811595,-0.5006608007515262,0.0853937193026933
69,1.0,-1.1842107318850568,-0.06607748100265054,-1.2475250676018728,-1.2185053955763578,0.06406685538835521,-0.21866642273212492,0.0037132153001912635,0.453849259213848,-0.29049708519311007,-0.13668594787863045,-0.0029515021592859546,-0.4998525138661214,0.08620200618809809
70,1.0,-1.2040458892344985,-0.04906712536741331,-1.2668237316713928,-1.2183236656710505,0.06355308307371388,-0.22004276545334492,0.002336872578971256,0.452472916492628,-0.2918734279143301,-0.13530960515741045,-0.0015751594380659473,-0.5012288565873414,0.08482566346687809
71,1.0,-1.1844552094914245,-0.019107272121308805,-1.2445505855287107,-1.2176624010317028,0.06283396272630526,-0.21767919788623333,-2.6694988140334164e-05,0.4548364840597396,-0.2895098603472185,-0.13294603759029885,0.0007884081290456431,-0.4988652890202298,0.08718923103398968
72,1.0,-1.1792522983741611,-0.0340602004750421,-1.2403068593664586,-1.2190923541784286,0.060993119978608235,-0.22282175494704215,-0.005169252048949161,0.44969392699893074,-0.29465241740802733,-0.13808859465110768,0.00593096518985447,-0.49372273195942096,0.08204667397318086
73,1.0,-1.1998436945365842,-0.045199006695006094,-1.262897912299499,-1.2191914706490934,0.0611690601435646,-0.22229769799467544,-0.00464519509658246,0.4502179839512974,-0.295176474360394,-0.13861265160347438,0.00645502214222117,-0.49424678891178764,0.08152261702081416
74,1.0,-1.194153549413671,-0.04787822945573739,-1.258394555341261,-1.2201183615252376,0.05983748408786571,-0.22587518851722135,-0.0010677045740365505,0.4466404934287515,-0.2915989838378481,-0.1421901421260203,0.01003251266476708,-0.4906692983892417,0.07794512649826825
75,1.0,-1.1674236005825096,-0.05274772233968106,-1.2319409818361198,-1.219883865211159,0.06197802638976868,-0.22364599381938846,0.001161490123796352,0.4488696881265844,-0.2893697891400152,-0.1399609474281874,0.007803317966934177,-0.48844010369140883,0.07571593180043534
76,1.0,-1.1698910833396554,-0.07226091377101684,-1.2344247219653846,-1.2201285152696073,0.06178695360073849,-0.22288649849449163,0.0019209854486931933,0.44811019280168757,-0.29012928446491204,-0.14072044275308423,0.007043822642037336,-0.487680608366512,0.07647542712533219
77,1.0,-1.1618487101340302,-0.07708928426383199,-1.2261710029222144,-1.2202700930647552,0.0614069927567904,-0.22411789570743232,0.0031523826616338922,0.4468787955887469,-0.29136068167785273,-0.14195183996602492,0.005812425429096638,-0.4864492111535713,0.07770682433827289
78,1.0,-1.169065466641087,-0.07033528230130148,-1.233891737964955,-1.2206329200416803,0.060402164074106146,-0.22104294377943984,7.74307336414105e-05,0.44380384366075437,-0.2882857297498602,-0.13887688803803244,0.00888737735708912,-0.4895241630815638,0.07463187241028041
79,1.0,-1.174951730071302,-0.05588769735060506,-1.2390626770219413,-1.2212942983023822,0.05850067207543308,-0.21896233005144328,-0.0020031829943551495,0.4417232299327578,-0.28620511602186366,-0.140957501766029,0.010967991085085681,-0.48744354935356726,0.07671248613827697
80,1.0,-1.179922145831521,-0.05062691226278915,-1.2423260687096822,-1.2211449146270752,0.05860530348501336,-0.21929871653065125,-0.002339569473563132,0.4420596164119658,-0.28654150250107163,-0.14062111528682103,0.010631604605877698,-0.4871071628743593,0.07704887261748496
81,1.0,-1.1883019749262496,-0.054275973323493876,-1.2510473026189066,-1.221298166550696,0.058483560913945354,-0.21880685116999585,-0.002831434834218532,0.4415677510513104,-0.287033367861727,-0.14111298064747643,0.010139739245222299,-0.4866152975137039,0.07754073797814036
82,1.0,-1.1801871786225022,-0.023333041143227762,-1.24151811494082,-1.221417068503797,0.05816606865622376,-0.21986233166947072,-0.0038869153336934066,0.44051227055183556,-0.28808884836120185,-0.1421684611469513,0.009084258745747423,-0.48555981701422907,0.07859621847761523
83,1.0,-1.187823644857252,-0.02127783389725102,-1.2498373908045608,-1.2209940901957452,0.057823316025942484,-0.2208504313900372,-0.00487501505425989,0.441500370272402,-0.2871007486406354,-0.14118036142638482,0.010072358466313908,-0.4865479167347955,0.07958431819818172
84,1.0,-1.1787498714059708,-0.0378171210939342,-1.2411863090283695,-1.2205914314836264,0.05809727475814075,-0.22179150808786893,-0.0058160917520916075,0.44244144697023374,-0.2861596719428037,-0.1402392847285531,0.00913128176848219,-0.4856068400369638,0.08052539489601344
85,1.0,-1.2037352775558965,-0.049978642923011574,-1.2675048196920402,-1.2207162892445922,0.05781980453872593,-0.22271746754108973,-0.0048901322988708,0.4415154875170129,-0.2870856313960245,-0.1411652441817739,0.008205322315261384,-0.48653279949018463,0.08145135434923426
86,1.0,-1.189554053780307,-0.07641567993430143,-1.2527383305201725,-1.2203758768737316,0.060727977303179026,-0.2196543501019207,-0.00795324973803984,0.44457860495618196,-0.28402251395685546,-0.13810212674260486,0.005142204876092344,-0.4834696820510156,0.07838823691006522
