Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,Params
253,1.0,-1.1599209239413173,0.07919179032543178,-1.290202967218731,-1.2276979214511812,0.03422228832847907,"[-0.16547145 -0.0310241   0.64920216 -0.35391054 -0.54828264  0.07337326
 -0.45392857  0.37570982]"
254,1.0,-1.1892623036104466,0.07225298982990513,-1.3228399636984298,-1.2273768498562276,0.03546740673859383,"[-0.16347906 -0.03301649  0.65119455 -0.35590292 -0.55027503  0.07138087
 -0.45592096  0.37371744]"
255,1.0,-1.1659556757881595,0.08037842479859547,-1.2969155409627826,-1.2276550345122814,0.035548583404306555,"[-0.16168004 -0.03121747  0.64939553 -0.35410391 -0.54847601  0.06958185
 -0.45771998  0.37191842]"
256,1.0,-1.1742794714389762,0.07031920129477998,-1.3061742633683706,-1.227617128752172,0.03555790598421127,"[-0.16149649 -0.03140103  0.64921197 -0.35392035 -0.54865957  0.0693983
 -0.45753642  0.37173486]"
257,1.0,-1.1698054312766624,0.07469446939935054,-1.3011977000753672,-1.227033813484013,0.03528151437348215,"[-0.1634001  -0.02949741  0.64730836 -0.35582397 -0.55056319  0.07130191
 -0.4556328   0.36983124]"
258,1.0,-1.1643949641036313,0.09384520336179558,-1.2951795305117346,-1.226703961379826,0.03477256209274415,"[-0.16504577 -0.02785174  0.64566269 -0.3541783  -0.55220885  0.07294758
 -0.45398714  0.36818558]"
259,1.0,-1.1520133180730412,0.06262588774904154,-1.2814071809334218,-1.2266256515868008,0.034958609470569835,"[-0.16659933 -0.0294053   0.64721625 -0.35262475 -0.55376241  0.07139402
 -0.45554069  0.36973913]"
260,1.0,-1.1665799604619709,0.04236256845395103,-1.2976099451432017,-1.2266347487457097,0.035101665898285006,"[-0.16781296 -0.02819167  0.64842988 -0.35141112 -0.55254878  0.07018039
 -0.45432706  0.37095276]"
261,1.0,-1.1897825408386227,0.06402457510153825,-1.3234186338487792,-1.2267401069402695,0.034861987403518535,"[-0.16942777 -0.02980649  0.64681506 -0.35302593 -0.55093396  0.07179521
 -0.45594188  0.36933795]"
262,1.0,-1.1917594423056916,0.07314483853568388,-1.3256175804201065,-1.2269606934860349,0.034472503518956366,"[-0.17067971 -0.03105842  0.64556312 -0.351774   -0.54968202  0.07304715
 -0.45719382  0.36808601]"
263,1.0,-1.1895744459473518,0.07424777032626251,-1.3231871657886392,-1.2272410271689296,0.034563082676682066,"[-0.16881074 -0.03292739  0.64369416 -0.34990503 -0.54781306  0.07117818
 -0.45906278  0.36621704]"
264,1.0,-1.2097596504005825,0.07906866616841235,-1.3456395676221906,-1.2273190109990537,0.034192683276474733,"[-0.1681922  -0.03230885  0.64307562 -0.34928649 -0.5484316   0.07179672
 -0.45844425  0.36683558]"
265,1.0,-1.2050775153469981,0.06476567993998605,-1.3404315362690473,-1.227265840396285,0.03419870687457749,"[-0.16843451 -0.03206654  0.64283331 -0.34904418 -0.5486739   0.07155441
 -0.45868655  0.36659328]"
266,1.0,-1.2136094058890854,0.08273156093274481,-1.3499217267347754,-1.227661163546145,0.033720843238356446,"[-0.16763448 -0.03286657  0.64203329 -0.34824416 -0.54787388  0.07235444
 -0.45948658  0.3673933 ]"
267,1.0,-1.2190198730621165,0.08572990658170143,-1.355939896298408,-1.2277718698605895,0.03388432899030036,"[-0.16707436 -0.03342669  0.64259341 -0.34880428 -0.54731375  0.07291456
 -0.4600467   0.36683318]"
268,1.0,-1.222869628550619,0.055652984188031995,-1.3602220554109925,-1.227897526230663,0.03372936472502275,"[-0.16780672 -0.03415905  0.64332577 -0.34807193 -0.5465814   0.07364692
 -0.45931434  0.36756553]"
269,1.0,-1.246592446155447,0.07139658895315448,-1.3866094142669192,-1.228026789613068,0.03349102278878946,"[-0.16895191 -0.03301386  0.64447096 -0.34692673 -0.54772659  0.07479211
 -0.46045954  0.36871073]"
270,1.0,-1.2187077307252108,0.09998857585464171,-1.3555926942081984,-1.228083822876215,0.03331788661476964,"[-0.1701661  -0.03179967  0.64325678 -0.34814092 -0.54651241  0.0760063
 -0.46167372  0.36749654]"
271,1.0,-1.229216522734367,0.0773948564396918,-1.3672818312452537,-1.228455716278404,0.03245526353256012,"[-0.1721163  -0.03374988  0.64130657 -0.35009112 -0.5445622   0.0779565
 -0.46362393  0.36944675]"
272,1.0,-1.251482676100302,0.10538125570048229,-1.3920489136802026,-1.228715954348445,0.03222822080227972,"[-0.17124795 -0.03288152  0.64043822 -0.34922277 -0.54369385  0.07708815
 -0.46449228  0.3703151 ]"
273,1.0,-1.2367079388201019,0.076094965992487,-1.375614681410283,-1.2285359548404813,0.03230175810560709,"[-0.17166501 -0.03329859  0.64002116 -0.34963983 -0.54411091  0.07667109
 -0.46407522  0.36989804]"
274,1.0,-1.239725314743523,0.08614725746030816,-1.3789709682823088,-1.2285327753052115,0.032312771553794306,"[-0.17269336 -0.03432693  0.63899281 -0.34861149 -0.54308257  0.07564274
 -0.46510356  0.36886969]"
275,1.0,-1.2404536468629694,0.08680987874003954,-1.3797811064927976,-1.2282551364041865,0.03184820099126484,"[-0.17426661 -0.03275368  0.63741956 -0.34703824 -0.54465582  0.07721599
 -0.46353031  0.36729644]"
276,1.0,-1.2492976797419626,0.10792863019191401,-1.3896184990487357,-1.2280390639789402,0.032588508036385244,"[-0.17303162 -0.03151869  0.63865455 -0.34827322 -0.54589081  0.075981
 -0.4647653   0.36606145]"
277,1.0,-1.2406617417542398,0.09958627795369357,-1.3800125745529372,-1.22804169729352,0.032539348001833446,"[-0.17320162 -0.0313487   0.63848455 -0.34810323 -0.54572081  0.07581101
 -0.4645953   0.36623145]"
278,1.0,-1.254708146914993,0.10716539837276051,-1.3956366686123676,-1.2277352795936167,0.032061682142041414,"[-0.17481263 -0.02973769  0.63687355 -0.34649222 -0.54733182  0.07742202
 -0.46298429  0.36462044]"
279,1.0,-1.2271355738216627,0.11646478474349209,-1.3649671506438565,-1.2277826694771647,0.032092021056186804,"[-0.17512474 -0.02942558  0.63718566 -0.34618011 -0.54701971  0.07773413
 -0.46329641  0.36430833]"
280,1.0,-1.2402455519716993,0.1716544576310608,-1.3795496384326582,-1.2283524852246046,0.03140710333590224,"[-0.17392024 -0.03063007  0.63598116 -0.34497561 -0.54581521  0.07893863
 -0.4645009   0.36551282]"
281,1.0,-1.236187701591926,0.14372851253744434,-1.3750360112599338,-1.2285189698450267,0.03131633108426102,"[-0.17340129 -0.03011112  0.63650012 -0.34445665 -0.54529625  0.07945758
 -0.46398195  0.36603178]"
282,1.0,-1.23566746436375,0.09200688806907564,-1.3744573411095846,-1.2286085849627852,0.03135250496115205,"[-0.17310035 -0.03041205  0.63680106 -0.34415571 -0.54499531  0.07975852
 -0.46428289  0.36573084]"
283,1.0,-1.2370200811570076,0.10418394440695544,-1.3759618835004925,-1.2283445140346885,0.03204987925071756,"[-0.17480944 -0.03212115  0.63851015 -0.34244662 -0.54328622  0.07804943
 -0.46257379  0.36402175]"
284,1.0,-1.2284881906149203,0.08907724437805942,-1.3664716930347645,-1.2283793236128986,0.03192351878780997,"[-0.17571488 -0.03121571  0.63760472 -0.34335206 -0.54238078  0.07895487
 -0.46347923  0.36311631]"
285,1.0,-1.2463843512641768,0.10849351472625202,-1.3863779462067798,-1.228428399655968,0.03217848334665896,"[-0.17445825 -0.03247234  0.63634808 -0.34460869 -0.54112415  0.07769824
 -0.46473586  0.36185968]"
286,1.0,-1.2468005410467173,0.07606729485473163,-1.3868408823270588,-1.2284382674843073,0.032177408799882734,"[-0.17440783 -0.03252276  0.6363985  -0.3446591  -0.54107374  0.07774865
 -0.46468545  0.36191009]"
287,1.0,-1.237644365830819,0.08380129210660048,-1.3766562876809119,-1.2284297486767173,0.03219410104884446,"[-0.17529155 -0.03163904  0.63551478 -0.34377538 -0.54019002  0.07686493
 -0.46556917  0.36102637]"
288,1.0,-1.2383726979502652,0.08193193863454473,-1.3774664258914004,-1.2286252453923225,0.032259232543524696,"[-0.17394435 -0.03029183  0.63416758 -0.34242818 -0.53884281  0.07551773
 -0.46691637  0.35967917]"
289,1.0,-1.2248465300176878,0.09946279426184779,-1.3624210019823195,-1.2286417679861188,0.03224343850596889,"[-0.17424428 -0.0299919   0.63446751 -0.34272811 -0.53854289  0.07581766
 -0.46661644  0.3599791 ]"
290,1.0,-1.226303194256581,0.061389425692824684,-1.3640412784032976,-1.2291128039360046,0.03164462510478949,"[-0.17320872 -0.02895634  0.63343195 -0.34169255 -0.53750733  0.07685322
 -0.467652    0.36101466]"
291,1.0,-1.2174591613775883,0.10327102302356383,-1.3542038858473602,-1.2291167145594954,0.03162681451743787,"[-0.17334702 -0.02909465  0.63329364 -0.34183086 -0.53736902  0.07671491
 -0.46779031  0.36115297]"
292,1.0,-1.2161065445843307,0.09252480055703183,-1.3526993434564523,-1.229198751039803,0.03144057635520259,"[-0.17427003 -0.02817164  0.63421665 -0.34090785 -0.53829203  0.07763792
 -0.46871332  0.36207598]"
293,1.0,-1.2216210592029966,0.0765352881239092,-1.3588332470501543,-1.228869923390448,0.03258507568619984,"[-0.17238082 -0.02628242  0.63610587 -0.34279707 -0.54018125  0.0757487
 -0.47060254  0.36018676]"
294,1.0,-1.2065341795858913,0.07806727447007589,-1.3420518126900256,-1.228906317614019,0.032920672135086315,"[-0.17075787 -0.02790537  0.63448292 -0.34442002 -0.5385583   0.07412575
 -0.47222549  0.35856381]"
295,1.0,-1.2124648839870984,0.09698687017410212,-1.3486486524040073,-1.228811539709568,0.03318452582747633,"[-0.17172507 -0.02693817  0.63545012 -0.34538722 -0.53759109  0.07315855
 -0.47125829  0.35953101]"
296,1.0,-1.2230777234418895,0.05917820842471677,-1.3604535234711321,-1.2287892876192927,0.033077585291698464,"[-0.17070857 -0.02592167  0.63443362 -0.34640372 -0.53860759  0.07214205
 -0.47227478  0.36054751]"
297,1.0,-1.221829154094267,0.0824647496352755,-1.359064715110294,-1.2290841098874807,0.033329556165885066,"[-0.16896333 -0.02766692  0.63617887 -0.34465847 -0.53686235  0.07039681
 -0.47052954  0.36229275]"
298,1.0,-1.2097596504005825,0.05619798658556219,-1.3456395676221906,-1.2290893532335758,0.033333538969827714,"[-0.1690009  -0.0277045   0.63621644 -0.34462089 -0.53682477  0.07043438
 -0.47056711  0.36225518]"
299,1.0,-1.2057018000208097,0.02225182735403708,-1.3411259404494669,-1.2290942501276731,0.033337587309475225,"[-0.16903874 -0.02766666  0.63625428 -0.34458306 -0.53678693  0.07047222
 -0.47060495  0.36221734]"
300,1.0,-1.2090313182811365,0.0443030522800687,-1.3448294294117022,-1.2289334470406175,0.03321313726616282,"[-0.16997483 -0.02673057  0.63531819 -0.34551915 -0.53772302  0.06953613
 -0.47154104  0.36315343]"
301,1.0,-1.1945687233378421,0.04180920250669562,-1.3287423992319922,-1.2286013513803482,0.03334787250349169,"[-0.17070584 -0.02746158  0.63458718 -0.34625016 -0.53845403  0.06880512
 -0.47081003  0.36242242]"
302,1.0,-1.1853085006763084,0.050386379397731496,-1.3184420705557753,-1.2284989776089787,0.03394254862741164,"[-0.16975136 -0.02841606  0.63554166 -0.34720463 -0.53749956  0.06785065
 -0.46985555  0.36146794]"
303,1.0,-1.1844761211112265,0.05371474046204239,-1.3175161983152162,-1.228540750220418,0.03376950735345474,"[-0.17089699 -0.02727043  0.63439603 -0.34835026 -0.53635393  0.06899627
 -0.47100117  0.36032231]"
304,1.0,-1.184163978774321,0.035550145195689664,-1.3171689962250068,-1.228511406108737,0.03364867547422379,"[-0.16977405 -0.02839337  0.6332731  -0.34947319 -0.53747686  0.06787334
 -0.47212411  0.36144525]"
305,1.0,-1.1879096868171888,0.05460349478939963,-1.3213354213075217,-1.228521361015737,0.034216124835872996,"[-0.16856609 -0.02960133  0.63448106 -0.34826523 -0.53626891  0.06666538
 -0.47091615  0.36023729]"
306,1.0,-1.1807304130683594,0.039824149427936995,-1.3133497732327017,-1.228856697678566,0.03399483407269899,"[-0.1668016  -0.03136582  0.63271656 -0.35002973 -0.53450441  0.06842987
 -0.47268064  0.35847279]"
307,1.0,-1.1993549058370616,0.048039201809559895,-1.3340661646152054,-1.229325789026916,0.03355681382155584,"[-0.16523341 -0.03293401  0.63114837 -0.34846154 -0.53293622  0.06999806
 -0.47424883  0.3569046 ]"
308,1.0,-1.1679325772552285,0.0376516440646637,-1.2991144875341096,-1.229360002093017,0.03373899305617045,"[-0.16462988 -0.03353754  0.6317519  -0.34906507 -0.53233269  0.06939453
 -0.47364531  0.35750813]"
309,1.0,-1.1495161793777962,0.07559372918511142,-1.2786295642117453,-1.2294776188209653,0.03394328986677153,"[-0.16392751 -0.03423991  0.63245427 -0.34976743 -0.53163033  0.0700969
 -0.47434767  0.35680577]"
310,1.0,-1.1641868692123607,0.05694992754294992,-1.2949480624515948,-1.2294317185878754,0.034071574577901,"[-0.1643904  -0.03377703  0.63291715 -0.35023031 -0.53116744  0.06963402
 -0.47388479  0.35726865]"
311,1.0,-1.1705337633961088,0.07501956024469991,-1.3020078382858562,-1.2296821838244796,0.033906270739519906,"[-0.16292109 -0.03524634  0.63144784 -0.35169962 -0.52969813  0.06816471
 -0.4753541   0.35873796]"
312,1.0,-1.1715742378524607,0.03134846610014663,-1.3031651785865546,-1.2296837624162436,0.03390471773906256,"[-0.16294996 -0.03521746  0.63147671 -0.3517285  -0.52966926  0.06819359
 -0.47532523  0.35876683]"
313,1.0,-1.1901987306211632,0.054757933662923364,-1.3238815699690583,-1.2302732225507498,0.03310266940879103,"[-0.16110511 -0.03706231  0.62963186 -0.35357335 -0.5278244   0.07003844
 -0.47717008  0.36061169]"
314,1.0,-1.1776089896993027,0.06355295777802317,-1.3098777523306058,-1.229657018557191,0.03418431284409085,"[-0.16293292 -0.03889013  0.63145967 -0.35540117 -0.52965222  0.06821063
 -0.47899789  0.35878387]"
315,1.0,-1.2018520445323067,0.049481062061760284,-1.3368437813368819,-1.2297440152615309,0.03435117049211045,"[-0.16236237 -0.03831958  0.63203022 -0.35597172 -0.52908167  0.06878118
 -0.47956845  0.35821332]"
316,1.0,-1.2091353657267714,0.07279942940293149,-1.3449451634417717,-1.2296185353770852,0.034539184685661306,"[-0.16387589 -0.03680605  0.63354375 -0.35445819 -0.53059519  0.06726765
 -0.48108197  0.35972685]"
317,1.0,-1.1927999167620436,0.06793081645356747,-1.3267749207208048,-1.2294448493048549,0.03495890479812491,"[-0.16457173 -0.03611021  0.63423959 -0.35515403 -0.52989935  0.06657181
 -0.48038613  0.359031  ]"
318,1.0,-1.2029965664342939,0.06403877186333196,-1.3381168556676502,-1.2294643661007285,0.03491239772941612,"[-0.16472742 -0.03595453  0.6340839  -0.35499835 -0.52974367  0.06641613
 -0.48054181  0.35918669]"
319,1.0,-1.2055977525751744,0.054593492972473845,-1.341010206419397,-1.2296579228714108,0.03477403480847685,"[-0.16351257 -0.03716937  0.63286906 -0.35621319 -0.52852882  0.06520129
 -0.48175665  0.36040153]"
320,1.0,-1.202580376651753,0.06819895338779935,-1.337653919547371,-1.229717405512929,0.03488452727228997,"[-0.16272578 -0.03795616  0.63365585 -0.3554264  -0.52931561  0.06598808
 -0.48254344  0.35961474]"
321,1.0,-1.222661533659349,0.07115034402537446,-1.359990587350853,-1.2294895239174366,0.034985890740589554,"[-0.16326908 -0.03849946  0.63311256 -0.3559697  -0.52985891  0.06544478
 -0.48200015  0.35907145]"
322,1.0,-1.2399334096347934,0.07386867733672742,-1.3792024363424484,-1.2297024112194777,0.03451409902904268,"[-0.16401454 -0.037754    0.6323671  -0.35522424 -0.52911345  0.06619024
 -0.48274561  0.35981691]"
323,1.0,-1.238164603058995,0.05934341288588141,-1.377234957831261,-1.2297451179474592,0.03459427771709134,"[-0.16344012 -0.03832841  0.63294151 -0.35464982 -0.52968786  0.06676466
 -0.48332002  0.35924249]"
324,1.0,-1.2290084278430966,0.07788001694008084,-1.367050363185114,-1.2298198053613305,0.03463280185322848,"[-0.16315819 -0.03804649  0.63322344 -0.3543679  -0.52940594  0.06704659
 -0.48360195  0.35896056]"
325,1.0,-1.2476329206117989,0.08491319340048675,-1.3877667545676176,-1.2298215506598353,0.03493023041372134,"[-0.16173767 -0.03946701  0.63180291 -0.35578842 -0.52798541  0.06562606
 -0.48502248  0.35754004]"
326,1.0,-1.2375403183851836,0.07489858092062573,-1.376540553650842,-1.229943941347301,0.03476148715819449,"[-0.16111708 -0.03884642  0.63118232 -0.35516783 -0.52736482  0.06500547
 -0.48440189  0.35816062]"
327,1.0,-1.2382686505046303,0.07431124898197039,-1.377350691861331,-1.229940477758646,0.03488091483777911,"[-0.16156197 -0.03840153  0.63162721 -0.35561272 -0.52691993  0.06545036
 -0.48484678  0.35771573]"
328,1.0,-1.2372281760482782,0.08604197537222391,-1.3761933515606324,-1.2298400532454252,0.03440234896517347,"[-0.16257847 -0.03738503  0.63061071 -0.35662923 -0.52793643  0.06646686
 -0.48383027  0.35873224]"
329,1.0,-1.2507543439808553,0.08335561268326597,-1.3912387754697133,-1.2298524286597967,0.034221312497049405,"[-0.16378614 -0.0385927   0.62940304 -0.3578369  -0.52672877  0.06767453
 -0.48503794  0.35752457]"
330,1.0,-1.248569347622516,0.10451707955807055,-1.3888083608382464,-1.2298286873847246,0.03415176111216689,"[-0.16314106 -0.03794762  0.62875796 -0.35848198 -0.52737384  0.06702946
 -0.48568302  0.35816965]"
331,1.0,-1.2616793257725525,0.11969133571887802,-1.403390848627048,-1.2301544612273574,0.03442449647904433,"[-0.16127754 -0.03608409  0.63062148 -0.35661845 -0.52551032  0.06516593
 -0.4838195   0.36003318]"
332,1.0,-1.2420143585474976,0.11398099329911626,-1.3815171169438456,-1.230348245240748,0.034226847906021485,"[-0.16054555 -0.03535211  0.6298895  -0.35588647 -0.52477833  0.06443394
 -0.48455148  0.36076516]"
333,1.0,-1.2539798147955468,0.0985565749548114,-1.3948265304018788,-1.230210636742413,0.034598457336191046,"[-0.16187735 -0.03668391  0.63122129 -0.35721827 -0.52344653  0.06310214
 -0.48321968  0.36209696]"
334,1.0,-1.263552179793986,0.10933177149593098,-1.4054740611683052,-1.2301964210346341,0.034690755922897276,"[-0.16157885 -0.03698241  0.6315198  -0.35751677 -0.52374504  0.06280364
 -0.48351819  0.36239547]"
335,1.0,-1.2508583914264904,0.09908592577095776,-1.391354509499783,-1.2302345326170325,0.03468557720296506,"[-0.1613803  -0.03718096  0.63171834 -0.35771532 -0.5235465   0.06300218
 -0.48331965  0.36259401]"
336,1.0,-1.2501300593070441,0.13504520023814948,-1.3905443712892942,-1.2301066098734736,0.034849101211570366,"[-0.16228269 -0.03808334  0.63081596 -0.3586177  -0.52264411  0.06209979
 -0.48422203  0.36169162]"
337,1.0,-1.250546249089585,0.09060552341360717,-1.3910073074095737,-1.2301703002303839,0.03500011800463554,"[-0.16129314 -0.0370938   0.6318055  -0.35762816 -0.52363366  0.06111025
 -0.48521158  0.36268117]"
338,1.0,-1.2345229424617625,0.1074546602862414,-1.373184266778816,-1.230216876603663,0.03449083234144812,"[-0.15947766 -0.03527832  0.62999002 -0.35581268 -0.52544914  0.06292573
 -0.4833961   0.36086569]"
339,1.0,-1.2350431796899388,0.09495849964946301,-1.3737629369291655,-1.2302798610180616,0.03447651529944751,"[-0.15888498 -0.035871    0.63058271 -0.35640536 -0.52604182  0.06351842
 -0.48398879  0.36145838]"
340,1.0,-1.230777234418895,0.1313429074079444,-1.3690178416963013,-1.230324825271964,0.034330708665387455,"[-0.15834018 -0.0364158   0.63003792 -0.35586057 -0.52658662  0.06297362
 -0.48453358  0.36200317]"
341,1.0,-1.249193632296327,0.12269437456869992,-1.3895027650186653,-1.2303495658561587,0.034355473497954314,"[-0.15856485 -0.03619113  0.63026259 -0.3556359  -0.52636195  0.06319829
 -0.48475826  0.3617785 ]"
342,1.0,-1.244615544688378,0.08789760934128532,-1.384410467695592,-1.2302591474726796,0.03392812626963981,"[-0.15948835 -0.03526763  0.62933909 -0.35655939 -0.52728545  0.06412179
 -0.48383476  0.362702  ]"
343,1.0,-1.2310893767558007,0.08711721046281262,-1.369365043786511,-1.2302251104265451,0.03412224714496781,"[-0.15885394 -0.03463321  0.6299735  -0.35719381 -0.52791986  0.06348738
 -0.48446917  0.36333641]"
344,1.0,-1.2312974716470708,0.11628144490749359,-1.3695965118466504,-1.2296273717656732,0.03511729612253789,"[-0.16050516 -0.032982    0.63162472 -0.35884503 -0.52957108  0.06183616
 -0.48612039  0.3616852 ]"
345,1.0,-1.2589740921860368,0.10611917139683791,-1.4003817638452318,-1.2296494171023369,0.03508780878135642,"[-0.16024857 -0.03272541  0.63136814 -0.35910161 -0.52931449  0.06157958
 -0.4858638   0.36194178]"
346,1.0,-1.235147227135574,0.08540894326637938,-1.3738786709592352,-1.2296783570200205,0.035069444780916115,"[-0.16059789 -0.03307473  0.63171746 -0.35945093 -0.52896517  0.0619289
 -0.48551448  0.3622911 ]"
347,1.0,-1.2255748621371345,0.13370252417423,-1.3632311401928086,-1.2295315507799387,0.03558996835121975,"[-0.16175436 -0.0342312   0.63287393 -0.35829446 -0.5278087   0.06077243
 -0.48435801  0.36113463]"
348,1.0,-1.2314015190927063,0.10663999783715705,-1.3697122458767206,-1.2295986600220203,0.03535475024035173,"[-0.16088662 -0.03336346  0.63200618 -0.35742672 -0.52867645  0.05990469
 -0.48522576  0.36200238]"
349,1.0,-1.2164186869212361,0.09257156459440519,-1.3530465455466616,-1.229466955177486,0.0358210701914532,"[-0.16190464 -0.03438148  0.6330242  -0.3564087  -0.52765843  0.05888667
 -0.48420774  0.36098436]"
350,1.0,-1.238580792841536,0.09630390293571311,-1.3776978939515407,-1.2293269466608763,0.036312351897196615,"[-0.16295687 -0.03543371  0.63407643 -0.35535647 -0.5266062   0.05783444
 -0.48315551  0.35993213]"
351,1.0,-1.22328581833316,0.08073794941364065,-1.360684991531272,-1.2291059158742428,0.0360480648880126,"[-0.16094117 -0.03744941  0.63206073 -0.35737217 -0.5286219   0.05985014
 -0.48113981  0.35791643]"
352,1.0,-1.2175632088232233,0.09348105050883482,-1.3543196198774299,-1.2296588774770498,0.03528350724751328,"[-0.15928594 -0.03910463  0.6304055  -0.3590274  -0.52696667  0.06150537
 -0.48279504  0.35957166]"
353,1.0,-1.2116325044220164,0.05343132183793342,-1.3477227801634482,-1.2296299021691084,0.03530759412419848,"[-0.16017631 -0.03821426  0.62951513 -0.35813702 -0.5260763   0.06061499
 -0.48368541  0.35868128]"
354,1.0,-1.2087191759442306,0.061428798372984206,-1.3444822273214925,-1.2295820219442248,0.03511988195050808,"[-0.1608099  -0.03758067  0.62888154 -0.35750343 -0.52670989  0.0599814
 -0.484319    0.35931487]"
355,1.0,-1.209343460618042,0.10012421592829379,-1.3451766315019116,-1.2294746963307261,0.03526539431587339,"[-0.16192791 -0.03869867  0.62999954 -0.35638543 -0.52782789  0.0588634
 -0.48543701  0.36043287]"
356,1.0,-1.207470606596608,0.09675860718448681,-1.343093418960654,-1.2296062298119068,0.034955801135021725,"[-0.16292216 -0.03770442  0.62900529 -0.35539117 -0.52683364  0.05985765
 -0.48643126  0.35943862]"
357,1.0,-1.2046613255644574,0.05010489945561569,-1.339968600148768,-1.2295055771246552,0.03508783111133429,"[-0.16338619 -0.03816845  0.62946932 -0.3558552  -0.52729766  0.05939362
 -0.48689529  0.35990265]"
358,1.0,-1.189886588284258,0.07806502991016462,-1.3235343678788491,-1.2293820083141327,0.035399375278125866,"[-0.16389518 -0.03867744  0.6299783  -0.35636419 -0.52678868  0.05888464
 -0.4863863   0.35939366]"
359,1.0,-1.1785454167100198,0.06765988990430105,-1.3109193586012347,-1.2297655465081334,0.03501091303079207,"[-0.16253417 -0.04003844  0.6286173  -0.35500318 -0.52542767  0.06024564
 -0.48774731  0.35803265]"
360,1.0,-1.1961294350223701,0.05441231393335122,-1.33047840968304,-1.2291659070178866,0.03597636380504832,"[-0.16409255 -0.04159682  0.63017567 -0.35656156 -0.52698605  0.05868727
 -0.48930568  0.35647428]"
361,1.0,-1.216314639475601,0.06346086211884172,-1.352930811516592,-1.2292354004457593,0.0361155724864739,"[-0.16362814 -0.04113241  0.63064008 -0.35702596 -0.52652164  0.05915167
 -0.48977009  0.35600987]"
362,1.0,-1.173655186765165,0.061880474112852024,-1.3054798591879517,-1.2291180873289704,0.036260424012780845,"[-0.16469654 -0.04220081  0.63170848 -0.35595756 -0.52759004  0.05808327
 -0.49083849  0.35707827]"
363,1.0,-1.1650192487774425,0.04528933973657834,-1.2958739346921537,-1.2291386760771275,0.036235412887947405,"[-0.16449315 -0.04199742  0.63150508 -0.35616096 -0.52738665  0.05787988
 -0.49063509  0.35728167]"
364,1.0,-1.186973259806472,0.0539900983400865,-1.320293815036893,-1.2290104255080223,0.036391976320601316,"[-0.16564074 -0.04084982  0.63265268 -0.35501336 -0.52853424  0.05673228
 -0.49178269  0.35842927]"
365,1.0,-1.1644990115492666,0.08767663342743282,-1.2952952645418045,-1.2290589390322566,0.03653348983204041,"[-0.16669802 -0.03979254  0.63370996 -0.35395609 -0.52747696  0.055675
 -0.49072541  0.35948654]"
366,1.0,-1.195401102902924,0.07139970367109028,-1.3296682714725512,-1.2283999677747488,0.03757352274635495,"[-0.16832173 -0.04141625  0.63533367 -0.3555798  -0.52910068  0.05405129
 -0.49234912  0.35786283]"
367,1.0,-1.1821870773072525,0.05920339537977659,-1.31497004965368,-1.228421471081674,0.037168421394903284,"[-0.16892705 -0.04202158  0.63472835 -0.35497448 -0.529706    0.05465661
 -0.4917438   0.35846815]"
368,1.0,-1.179585891166372,0.07398300687687609,-1.3120766989019332,-1.2284241346642375,0.037166944784321254,"[-0.16894705 -0.04200158  0.63474835 -0.35499448 -0.529686    0.05467661
 -0.4917238   0.35848815]"
369,1.0,-1.1829154094266985,0.06580698630726367,-1.3157801878641684,-1.228915099054575,0.0364613984102482,"[-0.1674854  -0.04053993  0.6332867  -0.35645612 -0.52822435  0.05613825
 -0.49318545  0.3599498 ]"
370,1.0,-1.1822911247528873,0.06162680850102897,-1.3150857836837495,-1.2291024597361684,0.03636662432612425,"[-0.16699402 -0.04103131  0.63377808 -0.35596474 -0.52773297  0.05662963
 -0.49269407  0.36044118]"
371,1.0,-1.182603267089793,0.06765485805823102,-1.315432985773959,-1.22920710593462,0.03633173715299165,"[-0.16595845 -0.03999573  0.63481366 -0.35700032 -0.52876855  0.05766521
 -0.49372965  0.36147676]"
372,1.0,-1.1999791905108728,0.05523391223150442,-1.3347605687956243,-1.2291474603116512,0.03621630289815081,"[-0.16497435 -0.04097983  0.63382956 -0.35798442 -0.52975265  0.05668112
 -0.49471374  0.36246085]"
373,1.0,-1.2045572781188223,0.06270381297226524,-1.3398528661186984,-1.229118688032031,0.03633373106626814,"[-0.16538431 -0.04138979  0.63423952 -0.35839438 -0.52934269  0.05627115
 -0.49430378  0.36287081]"
374,1.0,-1.2137134533347207,0.07072134313748224,-1.3500374607648453,-1.229179666377604,0.03611295025836925,"[-0.1664107  -0.0403634   0.63526591 -0.35736799 -0.53036908  0.05729754
 -0.49533017  0.3638972 ]"
375,1.0,-1.212464883987098,0.0622277931578461,-1.3486486524040069,-1.2287332732230425,0.035835297003173006,"[-0.16819496 -0.04214766  0.63348165 -0.35915225 -0.53215334  0.05908181
 -0.49354591  0.36211294]"
376,1.0,-1.224326292789512,0.05052202697491803,-1.3618423318319703,-1.2289172150194645,0.03542103368909011,"[-0.16883948 -0.04279218  0.63283713 -0.35850773 -0.53150882  0.05972633
 -0.49419043  0.36275746]"
377,1.0,-1.215482259910519,0.07609250944509993,-1.3520049392760327,-1.2289709243923426,0.036001449368288974,"[-0.16764271 -0.04398896  0.6340339  -0.35731095 -0.53031204  0.05852955
 -0.49299366  0.36156069]"
