Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
91,1.3,-1.3859119381550542,-0.5829516623725433,-1.4167233401571602,-1.3928619936108588,0.039090737782834006,-0.12781991040197493,-0.013787268026995488,0.39848371458787063,-0.554518864693495,-0.25565957514133303,0.020838568715037677,-0.7345728510503909,0.12306063221294028
92,1.3,-1.3840636810366256,-0.5529621665098126,-1.4152236652781047,-1.3928479816764594,0.039394740275611184,-0.12653077113678726,-0.015076407292183167,0.39977285385305833,-0.5532297254283073,-0.25694871440652073,0.022127707980225356,-0.7358619903155786,0.1217714929477526
93,1.3,-1.3675181616890528,-0.5827398225796041,-1.398438495640963,-1.3933022018522023,0.03903611141427654,-0.12519900743989873,-0.013744643595294646,0.3984410901561698,-0.5518979617314188,-0.2556169507096322,0.020795944283336833,-0.7345302266186902,0.12310325664464111
94,1.3,-1.3945503419183969,-0.5543217960810947,-1.4257647921347782,-1.3932415470480919,0.039058790208773786,-0.1254600203640209,-0.013483630671172465,0.3981800772320476,-0.5516369488072966,-0.25587796363375437,0.02053493135921465,-0.7347912395428123,0.12284224372051893
95,1.3,-1.384194356391459,-0.5702464708333717,-1.4152563018781146,-1.3932481918483974,0.038915320024834665,-0.12595584169492538,-0.013979452002076934,0.39768425590114315,-0.5511411274763922,-0.2553821423028499,0.02003911002831018,-0.7352870608737168,0.12333806505142339
96,1.3,-1.3709229838225911,-0.5368112059367791,-1.4016690266548144,-1.3932863742113113,0.03893479990074411,-0.12576998265932948,-0.013793592966481043,0.3974983968655473,-0.5509552684407963,-0.255196283267254,0.01985325099271429,-0.7351012018381209,0.12315220601582749
97,1.3,-1.3798796180871133,-0.5292243097478704,-1.4101681467301592,-1.3933169908821583,0.03887689787519211,-0.12549608225388195,-0.013519692561033523,0.3972244964600998,-0.5512291688462438,-0.2554701836727015,0.01957935058726677,-0.7348273014326734,0.12342610642127501
98,1.3,-1.387489565021482,-0.5352770350280831,-1.4182138214637448,-1.3930459368973969,0.03908651898857607,-0.1264183494506573,-0.014441959757808862,0.3981467636568751,-0.5503069016494685,-0.2563924508694769,0.01865708339049143,-0.7357495686294487,0.12434837361805035
99,1.3,-1.3772010844143652,-0.5224848987885318,-1.4071846035979594,-1.3930239044129848,0.03909957677703724,-0.12651231405354108,-0.01434799515492508,0.3980527990539913,-0.5504008662523523,-0.2562984862665931,0.01856311878760765,-0.7358435332323325,0.12425440901516656
100,1.3,-1.3504603927641017,-0.5217544183443956,-1.3780800886369455,-1.3930408019572498,0.039042105843441144,-0.12625618648034434,-0.014091867581728356,0.3977966714807946,-0.550656993825549,-0.2565546138397898,0.018819246360804374,-0.7360996608055292,0.12399828144196984
101,1.3,-1.3851020035577433,-0.46950542107905413,-1.4151073091312987,-1.3930511847138405,0.03878130994149154,-0.12715843328205878,-0.013189620780013926,0.3968944246790802,-0.5497547470238345,-0.25565236703807537,0.017916999559089944,-0.7370019076072437,0.12490052824368426
102,1.3,-1.3927250086073313,-0.5043950692081975,-1.4222292272117874,-1.392019658535719,0.04019562381381214,-0.12947842333978415,-0.010869630722288548,0.3992144147368056,-0.5474347569661091,-0.25797235709580074,0.015597009501364566,-0.7393218976649691,0.12258053818595889
103,1.3,-1.3385551656056969,-0.48927595152547165,-1.3655321629746964,-1.3917806163430213,0.03995480980017363,-0.13049037929313037,-0.009857674768942337,0.3982024587834594,-0.5484467129194553,-0.25898431304914693,0.014585053548018357,-0.7403338536183154,0.1235924941393051
104,1.3,-1.3674796281540036,-0.3989964899261047,-1.394946819297122,-1.3917460694909096,0.039727756870977515,-0.13138610964106323,-0.010753405116875192,0.39730672843552656,-0.5493424432673882,-0.2580885827012141,0.015480783895951212,-0.7412295839662483,0.12269676379137225
105,1.3,-1.355934412115698,-0.4379052182265104,-1.384153233712465,-1.391816581040621,0.03987513764799644,-0.13076452218373735,-0.01013181765954932,0.39792831589285244,-0.5487208558100624,-0.2574669952438882,0.016102371353277085,-0.7418511714235742,0.12207517633404637
