Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
88,0.7,-1.077942891687685,-0.01766643627451092,-1.1229030466657324,-1.0947075115982443,0.005021370626344057,-0.08516451224965646,-0.07323214000504899,0.20085740594015736,-0.11711754119896717,-0.08125380064501705,0.026159701477780142,-0.19230452826339964,0.0750731996816493
89,0.7,-1.0574678699846916,-0.04594277884275888,-1.102417548403266,-1.0940774881048128,0.004910036488512626,-0.08635453669016688,-0.07204211556453857,0.20204743038066778,-0.11830756563947759,-0.08006377620450664,0.02734972591829056,-0.19111450382288922,0.07626322412215972
90,0.7,-1.061055145457981,-0.019033361580146124,-1.1058581520439346,-1.0949899554718285,0.005164370453601352,-0.08887518531170394,-0.06952146694300151,0.20456807900220483,-0.12082821426101464,-0.0825844248260437,0.024829077296753498,-0.19363515244442628,0.07878387274369678
91,0.7,-1.0557669646206975,-0.0503883231840514,-1.1004756821713948,-1.0946784206898883,0.0054806974874944125,-0.08992381003951956,-0.06847284221518589,0.20561670373002047,-0.12187683898883027,-0.08153580009822807,0.02378045256893787,-0.19258652771661064,0.07773524801588115
92,0.7,-1.0585118113578542,-0.021495268643603627,-1.1033148179438077,-1.0946817127784014,0.005481769810280979,-0.08991309508192058,-0.06848355717278487,0.20562741868761947,-0.12186612403123129,-0.08154651505582705,0.023791167526536854,-0.19259724267420963,0.07772453305828217
93,0.7,-1.0648253285573055,-0.024737936638268287,-1.1098169132137716,-1.0943467045057331,0.005375655440647054,-0.0888760056107507,-0.06744646770161498,0.2045903292164496,-0.1208290345600614,-0.08050942558465717,0.022754078055366975,-0.19156015320303976,0.07876162252945205
94,0.7,-1.0602736357238118,-0.029620698522363043,-1.1056214234023574,-1.0935500512132421,0.005230030356308257,-0.08732723071708974,-0.06899524259527594,0.20613910411011055,-0.12237780945372236,-0.07896065069099621,0.024302852949027925,-0.1900113783093788,0.08031039742311301
95,0.7,-1.0591300488556978,-0.04739322075129815,-1.1044254537368787,-1.0934395913849586,0.005272558088196322,-0.08691410660240954,-0.06858211848059574,0.20655222822479075,-0.12279093356840255,-0.07937377480567641,0.024715977063708126,-0.1895982541946986,0.07989727330843281
96,0.7,-1.0536405950043406,-0.018118309975508007,-1.0988207577313194,-1.0939262580475773,0.0050667038987000645,-0.08909172030456393,-0.07075973218275013,0.20872984192694513,-0.12496854727055694,-0.0815513885078308,0.026893590765862507,-0.191775867896853,0.0820748870105872
97,0.7,-1.066512630183729,-0.030374754340801058,-1.1114623086023037,-1.0940429721988039,0.005131775032439556,-0.08978549503246734,-0.07145350691065354,0.20942361665484854,-0.12427477254265352,-0.08085761377992738,0.027587365493765913,-0.1924696426247564,0.08138111228268378
98,0.7,-1.0725480272868928,-0.03417453521874725,-1.117812002489655,-1.0947769259189954,0.005327083338969807,-0.09179146466703483,-0.07345947654522103,0.21142958628941605,-0.12226880290808603,-0.08286358341449487,0.025581395859198414,-0.19447561225932392,0.08338708191725128
99,0.7,-1.0729017005014283,-0.021564786337594066,-1.1185533084046886,-1.0954772925528233,0.005522644525486842,-0.09374578423738397,-0.07150515697487189,0.2094752667190669,-0.12422312247843517,-0.08090926384414573,0.023627076288849268,-0.19642993182967305,0.08143276234690214
100,0.7,-1.0625834401367082,-0.032387430654872595,-1.1079417043747268,-1.0941834888770245,0.005855841139192686,-0.09701090745527277,-0.07477028019276069,0.2127403899369557,-0.12095799926054637,-0.07764414062625694,0.020361953070960462,-0.19316480861178426,0.08469788556479094
1,0.75,-1.0686373598146024,-0.016723042467354565,-1.1133480556491118,-1.1058374998829095,0.0006781895193880318,-0.07482542899313879,-0.007922760135640404,0.1057521602408472,-0.103271195843446,-0.055592648311999796,0.015250191083010798,-0.1922880732461967,0.0545829772811815
2,0.75,-1.0804795048014955,-0.021573776092895347,-1.125512871238,-1.104993630098761,0.000600905828538615,-0.07699543186893189,-0.010092763011433503,0.1035821573650541,-0.10110119296765291,-0.053422645436206694,0.0130801882072177,-0.1901180703704036,0.0567529801569746
3,0.75,-1.076961495420069,-0.010789809874460321,-1.1221614015221193,-1.1023511459643487,0.0003647825767658132,-0.08464668080635576,-0.017744011948857375,0.09593090842763023,-0.09344994403022903,-0.06107389437363057,0.02073143714464157,-0.18246682143297974,0.04910173121955073
4,0.75,-1.0655670584719645,0.023024843757140534,-1.110819008219498,-1.099604748058482,0.0011190734719710438,-0.09166336342034327,-0.010727329334869869,0.10294759104161774,-0.08643326141624152,-0.054057211759643065,0.013714754530654065,-0.17545013881899224,0.042085048605563224
